count	first_key	ja	ko
19	S1S:m01mes:128	さっ、少尉の出番ですわよ！	
19	S1S:m01mes:129	わたくしが見ていますわよ！	
19	S1S:m01mes:130	うわぁぁぁ……‼	
19	S1S:m01mes:131	今日の所は\n負けておいてあげますわ！	
19	S1S:m01mes:132	隊長には\nわたくしが必要ですのに‼	
19	S1S:m01mes:133	敵は私が倒すしかない！	
19	S1S:m01mes:134	次の目標はどこ⁉	
19	S1S:m01mes:135	死にたいなら、\n前にでなさい……	
19	S1S:m01mes:136	作戦指示を\nお願いします！	
19	S1S:m01mes:137	まだよ‼　まだまだ‼	
19	S1S:m01mes:139	頑張ってください……隊長！	
19	S1S:m01mes:140	隊長、生きて帰りましょう！	
19	S1S:m01mes:141	ああぁぁぁ……	
19	S1S:m01mes:142	つ、強いわ‼\n撤退‼	
19	S1S:m01mes:144	アイリスだって、\nがんばるモン！	
19	S1S:m01mes:146	アイリス、強いんだよぉ！	
19	S1S:m01mes:147	アイリス、\nお兄ちゃんのために、頑張る‼	
19	S1S:m01mes:148	なんか、\nバチバチいってるよ……	
19	S1S:m01mes:149	お兄ちゃん、だーいすき！	
19	S1S:m01mes:150	お兄ちゃん！　ファイトッ！	
19	S1S:m01mes:151	アイリスが見てるからね！	
19	S1S:m01mes:152	きゃあぁぁぁ……	
19	S1S:m01mes:153	お星様の……\nバカ……	
19	S1S:m01mes:154	お兄ちゃん、ゴメンね……	
19	S1S:m01mes:155	ウチも\n頑張らせてもらうで～	
19	S1S:m01mes:156	科学をなめたら、\nあかんでぇ～	
19	S1S:m01mes:157	ほんなら、いくでー‼	
19	S1S:m01mes:158	ウチを見ててやー！	
19	S1S:m01mes:159	ダメージ喰らいすぎや！	
19	S1S:m01mes:160	ウチ感動や～！	
19	S1S:m01mes:161	ウチが応援してるでぇ～！	
19	S1S:m01mes:162	がんばってや！　大神はん！	
19	S1S:m01mes:163	うわあぁぁぁぁ……	
19	S1S:m01mes:164	あちゃー……\nいかれた……	
19	S1S:m01mes:165	隊長はん、\n迷惑かけてすんまへん……	
19	S1S:m01mes:166	よっしゃ！\nやってやるか‼	
19	S1S:m01mes:167	気合いを入れるぜ！\nチェストォォ！	
19	S1S:m01mes:168	桐島流の奥義、見せてやるぜ！	
19	S1S:m01mes:169	さぁ‼\n行こうぜ、隊長‼	
19	S1S:m01mes:170	だいじょうぶ！\nまだ平気だぜ‼	
19	S1S:m01mes:171	さんきゅ！　助かったぜ！	
19	S1S:m01mes:172	いこうぜ！　隊長！	
19	S1S:m01mes:173	隊長の力を見せてやれ！	
19	S1S:m01mes:174	うあああぁぁぁぁ……	
19	S1S:m01mes:175	くっ、\nまだまだ修行がたりない……	
19	S1S:m01mes:176	隊長のために、\n戦わなくちゃ……	
19	S1S:m01mes:179	やりましたわ！	
19	S1S:m01mes:180	ふっ！	
19	S1S:m01mes:181	やったでー！	
19	S1S:m01mes:182	わーい　わーい‼	
19	S2:STNSYS00:159	日本のオトコ、\n頼りにならないでーす！	
19	S2A:SK0307:602	服装５\n表情００	
19	S2A:SK0307:605	服装５\n表情０３	
18	S1A:0102tbl:674	なるほど……	
18	S2:STNSYS00:161	日本のオトコに、\nかばってもらうなんて……	
18	S2A:SK0202:1392	食べ物に気をつけて。\n体を冷やすものは\nなるべくさけるように。	
18	S2A:SK0202:1407	週末にかけて、体調は\n徐々に好調になります。\nでも、夜更かしはダメ。	
18	S2A:SK0307:606	服装５\n表情０４	
17	S1A:0100tbl:571	私に何か？	
17	S1A:0101tbl:118	は、はい……	
17	S1A:0101tbl:399	……いないみたいだな。	
17	S1A:0102tbl:35	戦闘パートをプレイします。	
17	S1A:0102tbl:36	戦闘パートをスキップします。	
17	S1A:0102tbl:395	は、はいっ！	
17	S1A:0102tbl:637	……はい！	
17	S1A:0202tbl:903	え……？	
17	S1A:0301tbl:940	おー‼	
17	S1A:0502tbl:171	ええ……	
17	S1S:m01mes:113	まかせてください‼	
17	S1S:m01mes:143	すみません隊長。\n撤退します！	
17	S2A:SK0102:240	また今度、おもしろい話を\nしこんでおきますから、\n楽しみにしててくださいね。	
17	S2A:SK0307:608	服装５\n表情０６	
16	S1A:0100tbl:3	カンナくんのブロマイドだ。\nなんともたくましく、力強い。\n早く会ってみたいな。	
16	S1A:0100tbl:581	フフフフ……	
16	S1A:0206tbl:380	……わかりました。	
16	S1A:0307tbl:340	……わかった。	
16	S2A:SK0307:607	服装５\n表情０５	
16	S2A:SK0402:1024	よし、\n他の部屋に行ってみよう。	
16	S2A:SK0402:1036	他の部屋に\n行ってみるか。	
15	S1A:0101tbl:695	……えっ⁉	
15	S1A:0306tbl:125	あ、ああ……	
15	S1A:0504tbl:720	うん……	
15	S1A:0601tbl:1070	大神さん……\nありがとうございます。	
15	S1A:0802tbl:39	あやめさん！	
15	S1A:0900tbl:767	フフフ……	
15	S1A:0901tbl:81	わかりました！	
15	S1S:m05mes:27	わ、わたしなんかの為に……	
15	S1S:m14mes:69	帝国華撃団、参上‼	
15	S2:STNSYS00:15	０メッセージ１－２	
15	S2:SYS05:35	魔操機兵、脇侍・改。\n大砲を装備しているものは、\nハ型と呼ばれる。	
14	S1A:0101tbl:89	…………？	
14	S1A:0101tbl:710	あら、よろしいんですか？	
14	S1A:0109tbl:282	とんでもない！\nまだまだ、これからだよ！	
14	S1A:0109tbl:286	何だか、疲れたし……\n今日はもう寝ることにするよ。	
14	S1A:0206tbl:354	ああ、いいとも。	
14	S1A:0306tbl:423	あやめさん……	
14	S1A:0504tbl:371	あ、あやめさん……	
14	S1A:0801tbl:582	カンナと行く	
14	S1A:0801tbl:585	マリアと行く\nカンナと行く	
14	S1A:0801tbl:591	マリアと行く\nアイリスと行く	
14	S1A:0801tbl:601	マリアと行く\n紅蘭と行く	
14	S1A:0801tbl:621	マリア\nカンナ	
14	S1A:0801tbl:627	マリア\nアイリス	
14	S1A:0801tbl:637	マリア\n紅蘭	
14	S1A:0801tbl:661	うふ……本当でしたら京都から\n特別に取り寄せた西陣織で\n仕立てた……	
14	S1A:0801tbl:781	わぁ……\n大神さん、すごい。	
14	S1A:0801tbl:782	まあまあですわね。	
14	S1A:0801tbl:783	ふーん\nやるじゃん！	
14	S1A:0801tbl:784	さすがやなぁ！	
14	S1A:0801tbl:785	お兄ちゃん\nすごいすごい。	
14	S1A:0801tbl:813	見ればわかります。\n結局、みんなで来たのね。	
14	S1A:0801tbl:816	どうしてって\nお正月に初もうでに来るのんは\n常識やないの。	
14	S1A:1001tbl:381	何⁉	
14	S2:EV36001:7	おーっ‼	
14	S2:SYS00:38	黒鬼会の魔操機兵、脇侍・改。\n実は、あまり忠誠心は\nないので、がっかりだ。	
14	S2:SYS01:33	魔操機兵、脇侍・改。\n鉄砲を装備したものは、\nロ型と呼ばれる。	
14	S2A:SK0102:571	アイリスのネームプレートは\nジャンポールの形を\nしてるのか……	
14	S2A:SK0307:609	服装５\n表情０７	
14	S2A:SK0307:611	服装６\n表情００	
14	S2A:SK0307:612	服装６\n表情０１	
14	S2A:SK0307:613	服装６\n表情０２	
14	S2A:SK0307:614	服装６\n表情０３	
14	S2A:SK0307:615	服装６\n表情０４	
14	S2A:SK0402:15	もう少し考えてみるよ。	
13	S1A:0100tbl:495	うん。	
13	S1A:0101tbl:80	平和を守る、という俺の仕事は\n……どうなってしまったんだ？	
13	S1A:0306tbl:515	う……ん……	
13	S1A:0307tbl:162	ふふふふ……	
13	S1A:0501tbl:30	地下作戦室へ急ごう。	
13	S1A:0502tbl:406	……隊長。	
13	S1A:0801tbl:903	はっ……	
13	S2:EV08002:24	勝利のポーズ、決めっ‼	
13	S2:SYS00:37	黒鬼会の魔操機兵、脇侍・改。\n大砲を装備したものは、\nハ型と呼ばれる。	
13	S2:SYS03:85	んふっ、\nちょろいもんですわ。\nねぇ、少尉……	
13	S2A:SK0102:204	また来るよ。	
13	S2A:SK0102:307	立ち去る。	
13	S2A:SK0103:172	シンプルだけど、\n高級そうな\nネームプレートだな。	
13	S2A:SK0202:955	な、なるほど……	
13	S2A:SK0307:617	服装６\n表情０６	
13	S2A:SK0402:360	……さて、俺も\nそろそろ行くか。	
12	S1A:0101tbl:110	役職なんてどうでもよかった。\n平和を守る仕事ができる……\n純粋にそれがうれしかったんだ。	
12	S1A:0101tbl:111	しかし……俺が配属されたのは、\n「帝国歌劇団」……\n……女性ばかりの歌劇団だった！	
12	S1A:0102tbl:414	……ああ。	
12	S1A:0109tbl:285	それじゃ、どこに行こうかな。	
12	S1A:0201tbl:192	どう……？	
12	S1A:0201tbl:193	がんばるのもいいけど\nほどほどにね……	
12	S1A:0201tbl:199	き……キレイだ。\n誰なんだろう……あの人は。\n……ふ～～ん。	
12	S1A:0201tbl:200	鼻の下が、デレデレして\nみっともないですよ……	
12	S1A:0201tbl:201	まあ、失礼ね！\nいつ、あたしがあなたの女房に\nなったわけ⁉	
12	S1A:0201tbl:202	最低！	
12	S1A:0301tbl:63	ぐおーっ、ぐおーっ……	
12	S1A:0306tbl:122	う……	
12	S1A:0306tbl:444	……えっ？	
12	S1A:0402tbl:56	長官！	
12	S1A:0700tbl:499	ふふふ……	
12	S1A:0900tbl:921	今の話、忘れてください……	
12	S2:EV09030:6	少尉さん……	
12	S2:SYS09:37	魔操機兵、脇侍・改。\n散弾を使用しており、\n１発の威力は比較的小さい。	
12	S2A:SK0101:87	よしよし、感激の再会も\n一段落ついたようだな。	
12	S2A:SK0101:90	……さて、せっかくの再会に\n水を差すようだが、お前たちに\n言っておきたいことがある。	
12	S2A:SK0101:92	お前たちには命をかけて\n戦ってもらわにゃならん。	
12	S2A:SK0101:93	再会して浮き立つ気持ちも\nわからんでもないが恋人気分を\nひきずってもらっては困る。	
12	S2A:SK0102:579	すみれくんにしては、\nわりとおとなしい\nデザインだな。	
12	S2A:SK0201:183	うーん……\nどうしようかな。	
12	S2A:SK0202:657	また今度にする。	
12	S2A:SK0202:714	織姫くん……\n部屋にいるかな？	
12	S2A:SK0302:747	アイリス……\n部屋にいるかな？	
12	S2A:SK0307:610	服装５\n表情０８	
12	S2A:SK0307:616	服装６\n表情０５	
11	S1A:0100tbl:565	劇場の事務をしてます。\nどーぞ、よろしくね！	
11	S1A:0100tbl:566	あら……\n由里に会いに来てくれたの？\nうふ、そんなワケないわね。	
11	S1A:0100tbl:568	お役に立てたかな？	
11	S1A:0100tbl:569	初めまして、大神さん。\n私、藤井かすみです。	
11	S1A:0100tbl:570	劇場の事務を\n取り仕切っています。	
11	S1A:0100tbl:572	おつかれさまです。	
11	S1A:0100tbl:631	だぁ～～れだ？	
11	S1A:0101tbl:107	しかし、俺の仕事は……\n帝都を守るという仕事は、\nここにはなかった。	
11	S1A:0101tbl:108	帝国華撃団に転属がきまった時、\nどんなにうれしかったことか。	
11	S1A:0201tbl:143	はっ‼	
11	S1A:0202tbl:477	ご、ごめん。	
11	S1A:0301tbl:154	そ、そう？	
11	S1A:0301tbl:901	くっ……！	
11	S1A:0400tbl:1454	はーい！	
11	S1A:0501tbl:543	すみれ……	
11	S1A:0601tbl:1055	はいっ‼	
11	S1A:0700tbl:460	長官‼	
11	S1A:0805tbl:500	米田支配人……	
11	S1A:0900tbl:864	ありがとう。	
11	S2:EV23002:3	おーっ！	
11	S2A:SK0206:63	はい。\n失礼します。	
11	S2A:SK0206:740	（み、見つからないうちに\n　急いで逃げよう！）	
11	S2A:SK0206:741	ふう……\nなんとか気づかれずに\n逃げ出せたようだな。	
10	S1A:0100tbl:5	紅蘭くんのブロマイドだ。\n大陸の服が、よく似合っている。\n一体、どんな子なんだろう。	
10	S1A:0100tbl:30	……他の場所へいくとするか。	
10	S1A:0109tbl:685	思い出の映像クイズよ。	
10	S1A:0202tbl:394	へぇ……	
10	S1A:0301tbl:41	……他の部屋に行ってみるか。	
10	S1A:0301tbl:885	やっほー！　大神はん。\nホンマ、ええザマや。	
10	S1A:0306tbl:300	……少尉……	
10	S1A:0306tbl:557	で、でも……	
10	S1A:0400tbl:1308	は、はぁ……	
10	S1A:0801tbl:613	すみれ	
10	S1A:0801tbl:859	この声は……	
10	S1A:1001tbl:399	は……はい！	
10	S1S:m18mes:28	大神さん……さようなら……	
10	S2:EV01054:13	よし、山作戦で行こう！	
10	S2:SYS01:39	黒鬼会の魔操機兵、脇侍・改。\n鉄砲を装備したものは、\nロ型と呼ばれる。	
10	S2:SYS05:32	魔操機兵、脇侍・改。\n長剣を装備したものは、\nイ型乙と呼ばれる。	
10	S2A:SK0101:95	平和を守る仕事は甘くはない。\nいつ何が起こっても対応できる\n心構えが必要だ。	
10	S2A:SK0101:96	大切な仲間を\n失う悲劇を……二度と、\n繰り返さないためにも、な。	
10	S2A:SK0101:97	米田中将……	
10	S2A:SK0101:562	……そうか。	
10	S2A:SK0102:555	さくらくんらしい、\nかわいいネームプレートだ。	
10	S2A:SK0102:575	歯車のネームプレートか……\n紅蘭らしいな。	
10	S2A:SK0202:356	そうか……\n残念だなあ。	
10	S2A:SK0206:742	もう一瞬、逃げるのが\n遅れていたら……\n危ないところだった。	
10	S2A:SK0307:618	服装６\n表情０７	
10	S2A:SK0401:17	わんわん！	
10	S2A:SK0401:19	わんっ！	
10	S2A:SK0401:246	わんわんわん！	
10	S2A:SK0402:942	大神ですけど……\nかえでさん、\nいらっしゃいますか？	
10	S2A:SK0501:798	あっ、隊長。	
9	S1A:0109tbl:52	はい？	
9	S1A:0202tbl:430	……ごめん。	
9	S1A:0202tbl:593	ふう……\n何とか自分を取り戻すことが\nできたか……	
9	S1A:0206tbl:449	お兄ちゃ～ん！	
9	S1A:0301tbl:80	しかたない。\n他の部屋に行ってみるか。	
9	S1A:0301tbl:102	（首のスカーフを止めている\n　ブローチだ）	
9	S1A:0301tbl:103	（何で出来ているのかな。\n　まさか……宝石？）	
9	S1A:0301tbl:107	（おハネがおしゃれだよな）	
9	S1A:0301tbl:110	（由里ちゃん、意外に\n　化粧っ気がないんだよな。\n　まあ、元がいいから……）	
9	S1A:0301tbl:113	へへへ……ゴメンね。\n大神さん。	
9	S1A:0301tbl:114	（好奇心でキラキラしてる）	
9	S1A:0301tbl:115	（由里ちゃんのウワサ好きは\n　有名だからな……）	
9	S1A:0301tbl:116	そうだ、大神さん。\n何かウワサ話を知りませんか？	
9	S1A:0301tbl:117	（ずいぶんハイカラな服だな）	
9	S1A:0301tbl:123	（うわぁ……大胆な胸元……）	
9	S1A:0301tbl:124	（しかし……これが制服か？）	
9	S1A:0301tbl:125	あはは、大神さん。\nあたしの魅力にクギづけね～！	
9	S1A:0301tbl:217	他のところに行くか。	
9	S1A:0301tbl:754	ふう……\n何とか気づかれずにすんだかな。	
9	S1A:0301tbl:845	まったく……\nなにを騒いでいるかと思えば！	
9	S1A:0301tbl:847	だ、だれや？　アンタ！	
9	S1A:0301tbl:848	カンナぁ！　おみやげは？	
9	S1A:0301tbl:849	すまねえな、アイリス。\n荷物が全部流されちまってさ！	
9	S1A:0301tbl:850	カンナ‼\n……無事でしたの⁉	
9	S1A:0301tbl:851	いや、沖縄からの帰りの船が\n沈没してね。\n泳いできたんだよ。	
9	S1A:0301tbl:852	相変わらずだね。	
9	S1A:0301tbl:853	どうやら新入りが\nひの、ふの……三人か！	
9	S1A:0301tbl:854	で、さっきからギャーギャー\nわめいていたのがアンタかい？\n……名前は？	
9	S1A:0301tbl:855	へー、少尉さんかい⁉\nどうりでいい面構えしてるわけだ\nへっ、気に入ったよ‼	
9	S1A:0301tbl:856	カンナ……\n新人のさくらと紅蘭よ。	
9	S1A:0301tbl:857	よっ！	
9	S1A:0301tbl:858	真宮寺さくらです。\nよろしくお願いします！	
9	S1A:0301tbl:859	うち、李紅蘭や！　よろしゅうな\nって、なあ……あんた\nえらいええオトコに見えるけど？	
9	S1A:0301tbl:860	ヘヘ……ありがとよ\nでもあたいはオ・ン・ナ\n……だぜ？	
9	S1A:0301tbl:861	桐島カンナ……\n琉球空手、桐島流継承者。\nこれで花組、全員集合だ！	
9	S1A:0301tbl:862	よお、支配人！\n……久しぶり！	
9	S1A:0301tbl:863	カンナ……\nよく帰ってきてくれた！	
9	S1A:0301tbl:864	うむ……この五人が、まさに\n帝都の命運をになう\n戦士なのだ！	
9	S1A:0301tbl:865	我々の本当の戦いが\n今、始まる‼	
9	S1A:0301tbl:866	あ～ん！　アイリスも！	
9	S1A:0301tbl:867	そうじゃ、アイリスも加え\n六人の最後の戦士よ！\n頼んだぞ！	
9	S1A:0301tbl:869	ところで、大神……\n話は聞かせてもらったぞ‼	
9	S1A:0301tbl:870	やはり、隊長どのに部下が雑用を\nすべて、押しつけるのは\nどうかな？	
