key	file	index	id	flags	ja	ko
S2:EV01020:4	EV01020.MES	4	34bc7fff	gaiji=81BF	はい！　それでは\n翔鯨丸、上空待機に戻ります。\nがんばってください！	네！　그럼\n상공　대기로　복귀합니다．\n힘내세요！
S2:EV01021:0	EV01021.MES	0	34bd7fff	gaiji=81BF	……大神さん！\n翔鯨丸、圧縮蒸気\n投下準備完了ですっ！	……오오가미　씨！\n상경환，　압축　증기\n투하　준비　완료입니다！
S2:EV01021:1	EV01021.MES	1	02597fff		よし！　頼んだぞ！	좋아！　부탁한다！
S2:EV01021:2	EV01021.MES	2	34bc7fff		作戦完了です！	작전　완료입니다！
S2:EV01021:3	EV01021.MES	3	34bc7fff		大神さん、光武の耐久値を\n回復させたい時は、圧縮蒸気を\n使用してください。	오오가미　씨，　광무\n내구치를　회복하려면　압축\n증기를　사용하세요．
S2:EV01021:4	EV01021.MES	4	34bc7fff		一度攻撃してから上に乗ると\n回復できますよ。	한　번　공격하고　위에\n올라서면　회복돼요．
S2:EV01021:5	EV01021.MES	5	02587fff		わかったよ。\nありがとう、椿ちゃん！	알겠어．\n고마워，　츠바키！
S2:EV01021:6	EV01021.MES	6	34bc7fff	dup=S2:EV01020:4;gaiji=81BF	はい！　それでは\n翔鯨丸、上空待機に戻ります。\nがんばってください！	네！　그럼\n상공　대기로　복귀합니다．\n힘내세요！
S2:EV01022:0	EV01022.MES	0	1c227fff		上空から攻撃なんて\n少尉さんもなかなか、\nやりまーす！	공중에서　공격이라니\n소위님도　제법이네요ー！
S2:EV01022:1	EV01022.MES	1	02587fff		攻撃は最大の防御だからね。\n次は俺たちががんばる番だ。\n行くぞ、織姫くん。	공격은　최선의　방어니까．\n다음은　우리　차례다．\n가자，　오리히메　군．
S2:EV01022:2	EV01022.MES	2	1c217fff		ま、少尉さんは\nわたしのジャマをしないよう\n努力してくださーい！	뭐，　소위님은\n내　방해나　하지　않도록\n노력해　주세요ー！
S2:EV01022:3	EV01022.MES	3	025a7fff	dup=S1A:0801tbl:119	ははは……	하하하……
S2:EV01023:0	EV01023.MES	0	14527fff		回復のことまで\n考えるなんて、\nさすが、お兄ちゃんだね！	회복까지　생각하다니，\n역시　오빠야！
S2:EV01023:1	EV01023.MES	1	02587fff		ははは、ハラが減っては\n戦はできぬ、とも\n言うからね。	배가　고프면　싸울　수　없다\n고도　하잖아．
S2:EV01023:2	EV01023.MES	2	14517fff		きゃは！\nアイリスもがんばるよ！	꺄하！\n아이리스도　힘낼게！
S2:EV01030:0	EV01030.MES	0	02597fff		この砲台の数……\n正面からぶつかっては、\n光武といえども危険だな。	이　포대　수……\n정면으로　부딪치면\n광무라도　위험하겠군．
S2:EV01030:1	EV01030.MES	1	04b27fff		でも、こんな時だから\n大神さんの「隊長命令」が\n活きてくるんです！	하지만　이럴　때일수록\n오오가미　씨의　「대장\n명령」이　빛을　발하죠！
S2:EV01030:2	EV01030.MES	2	1c207fff		ま、たしかに\n攻撃重視の「火」作戦は、\n結構楽しそうだし……	뭐，　확실히\n공격　중시의　「화」　작전은\n제법　재밌어　보이고……
S2:EV01030:3	EV01030.MES	3	04b07fff		攻撃を受けても平気なように\n「山」作戦で防御力を\n上げるのも、いいですよね。	공격을　받아도　괜찮도록\n「산」　작전으로　방어력을\n올리는　것도　좋겠죠．
S2:EV01030:4	EV01030.MES	4	04b27fff		でも、大神さんの番にしか\n隊長命令は使えません。\n気をつけてくださいね。	하지만　대장　명령은\n오오가미　씨　차례에만\n쓸　수　있어요．
S2:EV01030:5	EV01030.MES	5	02587fff		そうだな。　俺の命令で\n有利に戦える「隊長」を\nうまく使っていこう。	그렇지．　내　명령으로\n유리하게　싸우는　「대장」을\n잘　활용하자．
S2:EV01050:0	EV01050.MES	0	02587fff		レニ、調子はどうだい？	레니，　상태는　어떠냐？
S2:EV01050:1	EV01050.MES	1	20080847		……別に。	……별로．
S2:EV01050:2	EV01050.MES	2	025e7fff		そ、そうか……\nところで、レニ……	그，　그렇군……\n그런데，　레니……
S2:EV01050:3	EV01050.MES	3	025e7fff		この敵をどう攻める？	이　적은　어떻게　공격할까？
S2:EV01050:4	EV01050.MES	4	025e7fff		あの花をどう思う？	저　꽃은　어떤가，　레니？
S2:EV01050:5	EV01050.MES	5	02597fff		この敵はどう攻めたら\nいいだろう？　レニの意見を\n聞かせてくれないか？	이　적은　어떻게　공격하면\n좋을까？　레니의　의견을\n들려주지　않겠나？
S2:EV01050:6	EV01050.MES	6	20080848		敵は長距離砲台によって、\n進撃を阻もうとしている。	적은　장거리　포대로\n진격을　막으려　하고　있다．
S2:EV01050:7	EV01050.MES	7	20080849		だから、ボクが背後から\n砲台を破壊する。敵の注意が\nそれたところで、全員突入。	그래서　내가　뒤에서　포대를\n부순다．　적이　한눈판　틈에\n돌입한다．
S2:EV01050:8	EV01050.MES	8	02597fff		背後からの陽動をかねた\n奇襲攻撃か、なるほど……	뒤에서　양동을　겸한\n기습　공격인가，　그렇군……
S2:EV01050:9	EV01050.MES	9	02597fff		しかし、単独行動なんて\n危険すぎるぞ。	하지만　단독　행동은\n너무　위험해．
S2:EV01050:10	EV01050.MES	10	2008084a		ボクだけで十分。\n誰かいっしょだと\nかえって邪魔になる……	나만으로　충분해．\n누가　함께하면\n오히려　방해가　돼……
S2:EV01050:11	EV01050.MES	11	02587fff		わかった……\nでも、無理はするなよ。	알겠어……\n하지만　무리하지　마．
S2:EV01050:12	EV01050.MES	12	2008084b		無理はしない。\nできることをやるだけ。	무리하지　않아．　할　수\n있는　일을　할　뿐이야．
S2:EV01050:13	EV01050.MES	13	025a7fff		あの花をどう思う、レニ？	저　꽃은　어떤가，　레니？
S2:EV01050:14	EV01050.MES	14	2008084c		マメ科のツル植物、学名\nウィスタリア・フローリブンダ\n……日本名は藤。	콩과　덩굴식물，　학명은\n위스타리아　플로리분다\n……일본명은　등나무．
S2:EV01050:15	EV01050.MES	15	025e7fff	dup=S1A:0101tbl:783	…………	…………
S2:EV01050:16	EV01050.MES	16	025e7fff		い、いや……\nそうじゃなくて……	아，　아니……\n그게　아니라……
S2:EV01050:17	EV01050.MES	17	025a7fff		きれいとは思わないか？\n戦いの中でも、\n美しいものは美しいと……	예쁘다고　생각하지　않나？\n전투　중이라도\n아름다운　건　아름답다고……
S2:EV01050:18	EV01050.MES	18	2008084d		……話はそれだけ？	……그　말뿐？
S2:EV01050:19	EV01050.MES	19	025e7fff	dup=S1A:0101tbl:924	い、いや……	아，　아니……
S2:EV01050:20	EV01050.MES	20	2008084e		……通信終了。	……통신　종료．
S2:EV01050:21	EV01050.MES	21	025e7fff		お、おい、レニ……\nやっぱり戦闘中に花の話なんて\n無理があったかな……	어，　어이，　레니……\n전투　중　꽃　이야기는\n무리였나……
S2:EV01050:22	EV01050.MES	22	02587fff	dup=S1A:0101tbl:783	…………	…………
S2:EV01050:23	EV01050.MES	23	2008084f		……話がなければ、\n通信終了。	……할　말이　없으면，\n통신　종료．
S2:EV01050:24	EV01050.MES	24	025c7fff		あっ、レニ！\n……ああ、\n切られてしまった……	아，　레니！\n……아아，\n끊겨　버렸군……
S2:EV01054:0	EV01054.MES	0	04b07fff		大神さん、作戦を変える\n必要はありませんか？	오오가미　씨，　작전을　바꿀\n필요는　없나요？
S2:EV01054:1	EV01054.MES	1	04b07fff		風作戦で行こう！	풍　작전으로　가자！
S2:EV01054:2	EV01054.MES	2	04b07fff		山作戦で行こう！	산　작전으로　가자！
S2:EV01054:3	EV01054.MES	3	04b07fff		このままでいいよ。	이대로　가자．
S2:EV01054:4	EV01054.MES	4	04b07fff		火作戦で行こう！	화　작전으로　가자！
S2:EV01054:5	EV01054.MES	5	04b07fff		林作戦で行こう！	림　작전으로　가자！
S2:EV01054:6	EV01054.MES	6	04b07fff	dup=S2:EV01054:3	このままでいいよ。	이대로　가자．
S2:EV01054:7	EV01054.MES	7	02587fff		よし、風作戦で行こう！	좋아，　풍　작전으로！
S2:EV01054:8	EV01054.MES	8	04b07fff	dup=S1A:0100tbl:466	はい！	네！
S2:EV01054:9	EV01054.MES	9	02587fff		よし、火作戦で行こう！	좋아，　화　작전으로！
S2:EV01054:10	EV01054.MES	10	04b07fff	dup=S1A:0100tbl:466	はい！	네！
S2:EV01054:11	EV01054.MES	11	02587fff		よし、林作戦で行こう！	좋아，　림　작전으로！
S2:EV01054:12	EV01054.MES	12	04b07fff	dup=S1A:0100tbl:466	はい！	네！
S2:EV01054:13	EV01054.MES	13	02587fff		よし、山作戦で行こう！	좋아，　산　작전으로！
S2:EV01054:14	EV01054.MES	14	04b07fff	dup=S1A:0100tbl:466	はい！	네！
S2:EV01054:15	EV01054.MES	15	02587fff		いや、このままでいいよ。	아니，　이대로　가자．
S2:EV01054:16	EV01054.MES	16	04b07fff		はい！　わかりました！	네！　알겠습니다！
S2:EV01054:17	EV01054.MES	17	02587fff		……いや。\n今の作戦でいいだろう。	……아니．\n지금　작전으로　가자．
S2:EV01054:18	EV01054.MES	18	04b07fff		はい！　わかりました。	네！　알겠습니다．
S2:EV01055:0	EV01055.MES	0	14527fff		お兄ちゃん、\nレニってすごいよね。	오빠，\n레니　정말　대단하지．
S2:EV01055:1	EV01055.MES	1	14527fff		星組って、ホントに\nすごい人の集まりなんだね。	별조는　정말\n대단한　사람들만　모였구나．
S2:EV01055:2	EV01055.MES	2	02587fff	dup=S1A:0306tbl:247	そうだね。	그렇지．
S2:EV01055:3	EV01055.MES	3	14527fff		でも、お兄ちゃんも\nすごいよね！	하지만　오빠도\n대단하지！
S2:EV01055:4	EV01055.MES	4	14527fff		５個目でしょ！\n……敵をやっつけたの！	５번째지！\n……적을　쓰러뜨린　게！
S2:EV01055:5	EV01055.MES	5	14527fff		カッコつけて答える	멋지게　대답한다
S2:EV01055:6	EV01055.MES	6	14527fff		軽く自慢する	가볍게　자랑한다
S2:EV01055:7	EV01055.MES	7	02597fff		まぁ……な。	뭐……　그렇지．
S2:EV01055:8	EV01055.MES	8	14527fff		お兄ちゃん！\nなんかシブイね！\nいい感じだよ！	오빠！\n뭔가　멋있어！\n좋은　느낌이야！
S2:EV01055:9	EV01055.MES	9	02597fff	dup=S2:EV01055:7	まぁ……な。	뭐……　그렇지．
S2:EV01055:10	EV01055.MES	10	14567fff		お兄ちゃん、どうしたの……？\nなんか似合わないよ。	오빠，　왜　그래……？\n뭔가　안　어울려．
S2:EV01055:11	EV01055.MES	11	025e7fff		（俺、いつもそんなに\n　マジメにしてるかな……？）	（나，　평소에도　이렇게\n　진지하게　구나……？）
S2:EV01055:12	EV01055.MES	12	025a7fff		そうなんだよぉ！\nすごいだろ！　アイリス！	그렇다니까아！\n대단하지！　아이리스！
S2:EV01055:13	EV01055.MES	13	14567fff		どうしたの……？\nレニに勝ちたいの？	왜　그래……？\n레니에게　이기고　싶어？
S2:EV01055:14	EV01055.MES	14	14567fff		そんなに自慢するなんて\nいつもの\nお兄ちゃんらしくないよ。	그렇게　자랑하다니\n평소의\n오빠답지　않아．
S2:EV01055:15	EV01055.MES	15	025e7fff		（そ……そうかな。\n　そんなにレニを意識して\n　いただろうか？）	（그……　그런가．\n　그렇게　레니를　의식하고\n　있었던　건가？）
S2:EV01055:16	EV01055.MES	16	025a7fff	dup=S2:EV01055:12	そうなんだよぉ！\nすごいだろ！　アイリス！	그렇다니까아！\n대단하지！　아이리스！
S2:EV01055:17	EV01055.MES	17	14527fff		きゃは！　お兄ちゃん\nいつも陽気だね！	꺄하！　오빠는\n항상　밝구나！
S2:EV01055:18	EV01055.MES	18	14527fff		アイリスもがんばっちゃおー！\nレニに負けないぞ！	아이리스도　힘낼래ー！\n레니에게　지지　않을　거야！
S2:EV01055:19	EV01055.MES	19	025a7fff	dup=S1A:0301tbl:940;gaiji=81B8	おー‼	오！！
S2:EV01055:20	EV01055.MES	20	025a7fff		そうだよ、アイリス。\nレニに負けないように\nがんばろうな。	그래，　아이리스．\n레니에게　지지　않도록\n힘내자．
S2:EV01055:21	EV01055.MES	21	14527fff	dup=S1A:0102tbl:181	うん！	응！
S2:EV02001:0	EV02001.MES	0	145102bf	dup=S1S:m14mes:69;gaiji=81B8	帝国華撃団、参上‼	제국화격단，　등장‼
S2:EV02001:1	EV02001.MES	1	1c207fff		情報どおりでーす！\nさぁ、ソッコーでかたづけて\nさっさと帰りましょー！	정보대로예요ー！\n자，　얼른　해치우고\n어서　돌아가자ー！
S2:EV02001:2	EV02001.MES	2	02597fff	gaiji=81B8	よし、敵の資材を\n残らず破壊するんだ！\nみんないくぞ‼	좋아，　적의　자재를\n남김없이　부순다！\n다들　가자‼
S2:EV02002:0	EV02002.MES	0	02587fff		よし、これで敵も基地を\n作ることができないだろう。	좋아，　이제　적도\n기지를　만들　수　없겠군．
S2:EV02002:1	EV02002.MES	1	025a7fff		みんな、よくやってくれた。\n後は敵を掃討するぞ。	다들，　잘해　줬다．\n이제　적을　소탕하자．
S2:EV02010:0	EV02010.MES	0	02587fff	dup=S2:EV02002:0	よし、これで敵も基地を\n作ることができないだろう。	좋아，　이제　적도\n기지를　만들　수　없겠군．
S2:EV02010:1	EV02010.MES	1	025a7fff	dup=S2:EV02002:1	みんな、よくやってくれた。\n後は敵を掃討するぞ。	다들，　잘해　줬다．\n이제　적을　소탕하자．
S2:EV02021:0	EV02021.MES	0	14507fff		お兄ちゃん……\nアイリスの手紙\nちゃんと届くかな……	오빠……\n아이리스의　편지\n제대로　도착할까……
S2:EV02021:1	EV02021.MES	1	025a7fff		アイリス……\nもちろんだよ。	아이리스……
